  Frequency             DB(V(VOUT))           P(V(VOUT))           
  6.251726927756e+01  3.340768538733e+01  -2.423464771188e+01  
  6.266138646722e+01  3.347139991242e+01  -2.466198578904e+01  
  6.280583588132e+01  3.353404146289e+01  -2.508902302257e+01  
  6.295061828571e+01  3.359562919462e+01  -2.551575655002e+01  
  6.309573444801e+01  3.365618171022e+01  -2.594218358681e+01  
  6.324118513761e+01  3.371571708067e+01  -2.636830142543e+01  
  6.338697112568e+01  3.377425286588e+01  -2.679410743458e+01  
  6.353309318516e+01  3.383180613424e+01  -2.721959905839e+01  
  6.367955209078e+01  3.388839348127e+01  -2.764477381553e+01  
  6.382634861904e+01  3.394403104734e+01  -2.806962929835e+01  
  6.397348354825e+01  3.399873453455e+01  -2.849416317202e+01  
  6.412095765850e+01  3.405251922281e+01  -2.891837317359e+01  
  6.426877173169e+01  3.410539998525e+01  -2.934225711112e+01  
  6.441692655150e+01  3.415739130280e+01  -2.976581286271e+01  
  6.456542290345e+01  3.420850727820e+01  -3.018903837562e+01  
  6.471426157485e+01  3.425876164932e+01  -3.061193166527e+01  
  6.486344335481e+01  3.430816780192e+01  -3.103449081430e+01  
  6.501296903430e+01  3.435673878186e+01  -3.145671397159e+01  
  6.516283940607e+01  3.440448730665e+01  -3.187859935132e+01  
  6.531305526473e+01  3.445142577670e+01  -3.230014523190e+01  
  6.546361740671e+01  3.449756628589e+01  -3.272134995505e+01  
  6.561452663028e+01  3.454292063180e+01  -3.314221192475e+01  
  6.576578373553e+01  3.458750032550e+01  -3.356272960624e+01  
  6.591738952442e+01  3.463131660083e+01  -3.398290152497e+01  
  6.606934480075e+01  3.467438042345e+01  -3.440272626565e+01  
  6.622165037016e+01  3.471670249939e+01  -3.482220247110e+01  
  6.637430704018e+01  3.475829328326e+01  -3.524132884134e+01  
  6.652731562016e+01  3.479916298622e+01  -3.566010413242e+01  
  6.668067692135e+01  3.483932158352e+01  -3.607852715549e+01  
  6.683439175685e+01  3.487877882180e+01  -3.649659677568e+01  
  6.698846094164e+01  3.491754422609e+01  -3.691431191104e+01  
  6.714288529258e+01  3.495562710651e+01  -3.733167153155e+01  
  6.729766562842e+01  3.499303656473e+01  -3.774867465799e+01  
  6.745280276978e+01  3.502978150020e+01  -3.816532036094e+01  
  6.760829753918e+01  3.506587061611e+01  -3.858160775967e+01  
  6.776415076105e+01  3.510131242512e+01  -3.899753602112e+01  
  6.792036326170e+01  3.513611525488e+01  -3.941310435883e+01  
  6.807693586936e+01  3.517028725338e+01  -3.982831203187e+01  
  6.823386941415e+01  3.520383639407e+01  -4.024315834380e+01  
  6.839116472813e+01  3.523677048076e+01  -4.065764264159e+01  
  6.854882264525e+01  3.526909715239e+01  -4.107176431459e+01  
  6.870684400141e+01  3.530082388765e+01  -4.148552279346e+01  
  6.886522963441e+01  3.533195800932e+01  -4.189891754914e+01  
  6.902398038401e+01  3.536250668862e+01  -4.231194809178e+01  
  6.918309709188e+01  3.539247694925e+01  -4.272461396973e+01  
  6.934258060164e+01  3.542187567139e+01  -4.313691476846e+01  
  6.950243175887e+01  3.545070959551e+01  -4.354885010956e+01  
  6.966265141106e+01  3.547898532610e+01  -4.396041964969e+01  
  6.982324040770e+01  3.550670933520e+01  -4.437162307957e+01  
  6.998419960021e+01  3.553388796587e+01  -4.478246012295e+01  
  7.014552984198e+01  3.556052743552e+01  -4.519293053560e+01  
  7.030723198837e+01  3.558663383916e+01  -4.560303410430e+01  
  7.046930689670e+01  3.561221315245e+01  -4.601277064585e+01  
  7.063175542628e+01  3.563727123479e+01  -4.642214000604e+01  
  7.079457843840e+01  3.566181383216e+01  -4.683114205871e+01  
  7.095777679632e+01  3.568584658003e+01  -4.723977670473e+01  
  7.112135136532e+01  3.570937500599e+01  -4.764804387106e+01  
  7.128530301264e+01  3.573240453249e+01  -4.805594350974e+01  
  7.144963260754e+01  3.575494047934e+01  -4.846347559698e+01  
  7.161434102128e+01  3.577698806622e+01  -4.887064013216e+01  
  7.177942912712e+01  3.579855241505e+01  -4.927743713695e+01  
  7.194489780036e+01  3.581963855238e+01  -4.968386665429e+01  
  7.211074791828e+01  3.584025141158e+01  -5.008992874756e+01  
  7.227698036020e+01  3.586039583510e+01  -5.049562349960e+01  
  7.244359600748e+01  3.588007657653e+01  -5.090095101183e+01  
  7.261059574350e+01  3.589929830272e+01  -5.130591140333e+01  
  7.277798045367e+01  3.591806559575e+01  -5.171050480999e+01  
  7.294575102544e+01  3.593638295485e+01  -5.211473138358e+01  
  7.311390834833e+01  3.595425479836e+01  -5.251859129095e+01  
  7.328245331388e+01  3.597168546549e+01  -5.292208471310e+01  
  7.345138681570e+01  3.598867921813e+01  -5.332521184437e+01  
  7.362070974946e+01  3.600524024258e+01  -5.372797289161e+01  
  7.379042301289e+01  3.602137265123e+01  -5.413036807334e+01  
  7.396052750581e+01  3.603708048417e+01  -5.453239761890e+01  
  7.413102413008e+01  3.605236771084e+01  -5.493406176771e+01  
  7.430191378965e+01  3.606723823150e+01  -5.533536076842e+01  
  7.447319739058e+01  3.608169587878e+01  -5.573629487816e+01  
  7.464487584099e+01  3.609574441914e+01  -5.613686436175e+01  
  7.481695005110e+01  3.610938755426e+01  -5.653706949091e+01  
  7.498942093323e+01  3.612262892249e+01  -5.693691054358e+01  
  7.516228940180e+01  3.613547210013e+01  -5.733638780310e+01  
  7.533555637336e+01  3.614792060276e+01  -5.773550155754e+01  
  7.550922276653e+01  3.615997788658e+01  -5.813425209895e+01  
  7.568328950208e+01  3.617164734957e+01  -5.853263972266e+01  
  7.585775750290e+01  3.618293233275e+01  -5.893066472660e+01  
  7.603262769400e+01  3.619383612139e+01  -5.932832741058e+01  
  7.620790100253e+01  3.620436194609e+01  -5.972562807568e+01  
  7.638357835775e+01  3.621451298399e+01  -6.012256702352e+01  
  7.655966069111e+01  3.622429235980e+01  -6.051914455566e+01  
  7.673614893617e+01  3.623370314692e+01  -6.091536097294e+01  
  7.691304402865e+01  3.624274836846e+01  -6.131121657488e+01  
  7.709034690643e+01  3.625143099824e+01  -6.170671165902e+01  
  7.726805850955e+01  3.625975396185e+01  -6.210184652036e+01  
  7.744617978024e+01  3.626772013756e+01  -6.249662145077e+01  
  7.762471166285e+01  3.627533235729e+01  -6.289103673838e+01  
  7.780365510396e+01  3.628259340754e+01  -6.328509266704e+01  
  7.798301105231e+01  3.628950603031e+01  -6.367878951575e+01  
  7.816278045882e+01  3.629607292394e+01  -6.407212755815e+01  
  7.834296427660e+01  3.630229674402e+01  -6.446510706193e+01  
  7.852356346099e+01  3.630818010421e+01  -6.485772828836e+01  
  7.870457896949e+01  3.631372557708e+01  -6.524999149177e+01  
  7.888601176184e+01  3.631893569490e+01  -6.564189691905e+01  
  7.906786279997e+01  3.632381295045e+01  -6.603344480916e+01  
  7.925013304803e+01  3.632835979776e+01  -6.642463539267e+01  
  7.943282347241e+01  3.633257865290e+01  -6.681546889128e+01  
  7.961593504172e+01  3.633647189472e+01  -6.720594551740e+01  
  7.979946872678e+01  3.634004186552e+01  -6.759606547369e+01  
  7.998342550069e+01  3.634329087182e+01  -6.798582895263e+01  
  8.016780633875e+01  3.634622118504e+01  -6.837523613613e+01  
  8.035261221854e+01  3.634883504212e+01  -6.876428719511e+01  
  8.053784411989e+01  3.635113464627e+01  -6.915298228910e+01  
  8.072350302487e+01  3.635312216756e+01  -6.954132156588e+01  
  8.090958991782e+01  3.635479974357e+01  -6.992930516108e+01  
  8.109610578537e+01  3.635616948003e+01  -7.031693319787e+01  
  8.128305161639e+01  3.635723345142e+01  -7.070420578658e+01  
  8.147042840207e+01  3.635799370155e+01  -7.109112302435e+01  
  8.165823713584e+01  3.635845224417e+01  -7.147768499485e+01  
  8.184647881346e+01  3.635861106354e+01  -7.186389176793e+01  
  8.203515443296e+01  3.635847211500e+01  -7.224974339934e+01  
  8.222426499469e+01  3.635803732549e+01  -7.263523993042e+01  
  8.241381150128e+01  3.635730859414e+01  -7.302038138785e+01  
  8.260379495770e+01  3.635628779275e+01  -7.340516778332e+01  
  8.279421637122e+01  3.635497676635e+01  -7.378959911334e+01  
  8.298507675142e+01  3.635337733368e+01  -7.417367535897e+01  
  8.317637711025e+01  3.635149128774e+01  -7.455739648555e+01  
  8.336811846195e+01  3.634932039620e+01  -7.494076244251e+01  
  8.356030182311e+01  3.634686640197e+01  -7.532377316314e+01  
  8.375292821267e+01  3.634413102361e+01  -7.570642856438e+01  
  8.394599865192e+01  3.634111595583e+01  -7.608872854664e+01  
  8.413951416450e+01  3.633782286990e+01  -7.647067299357e+01  
  8.433347577641e+01  3.633425341417e+01  -7.685226177196e+01  
  8.452788451601e+01  3.633040921444e+01  -7.723349473150e+01  
  8.472274141404e+01  3.632629187442e+01  -7.761437170466e+01  
  8.491804750361e+01  3.632190297616e+01  -7.799489250654e+01  
  8.511380382022e+01  3.631724408044e+01  -7.837505693474e+01  
  8.531001140174e+01  3.631231672720e+01  -7.875486476921e+01  
  8.550667128845e+01  3.630712243594e+01  -7.913431577215e+01  
  8.570378452302e+01  3.630166270610e+01  -7.951340968791e+01  
  8.590135215052e+01  3.629593901744e+01  -7.989214624288e+01  
  8.609937521844e+01  3.628995283044e+01  -8.027052514540e+01  
  8.629785477668e+01  3.628370558667e+01  -8.064854608568e+01  
  8.649679187755e+01  3.627719870913e+01  -8.102620873574e+01  
  8.669618757580e+01  3.627043360266e+01  -8.140351274933e+01  
  8.689604292861e+01  3.626341165422e+01  -8.178045776191e+01  
  8.709635899559e+01  3.625613423331e+01  -8.215704339056e+01  
  8.729713683879e+01  3.624860269226e+01  -8.253326923399e+01  
  8.749837752273e+01  3.624081836659e+01  -8.290913487248e+01  
  8.770008211434e+01  3.623278257534e+01  -8.328463986787e+01  
  8.790225168307e+01  3.622449662138e+01  -8.365978376359e+01  
  8.810488730078e+01  3.621596179173e+01  -8.403456608457e+01  
  8.830799004184e+01  3.620717935787e+01  -8.440898633735e+01  
  8.851156098306e+01  3.619815057608e+01  -8.478304401003e+01  
  8.871560120378e+01  3.618887668768e+01  -8.515673857229e+01  
  8.892011178578e+01  3.617935891938e+01  -8.553006947547e+01  
  8.912509381336e+01  3.616959848356e+01  -8.590303615257e+01  
  8.933054837331e+01  3.615959657853e+01  -8.627563801828e+01  
  8.953647655494e+01  3.614935438884e+01  -8.664787446910e+01  
  8.974287945006e+01  3.613887308555e+01  -8.701974488332e+01  
  8.994975815298e+01  3.612815382649e+01  -8.739124862117e+01  
  9.015711376058e+01  3.611719775654e+01  -8.776238502483e+01  
  9.036494737221e+01  3.610600600789e+01  -8.813315341853e+01  
  9.057326008980e+01  3.609457970031e+01  -8.850355310868e+01  
  9.078205301780e+01  3.608291994136e+01  -8.887358338389e+01  
  9.099132726321e+01  3.607102782669e+01  -8.924324351517e+01  
  9.120108393557e+01  3.605890444028e+01  -8.961253275594e+01  
  9.141132414701e+01  3.604655085465e+01  -8.998145034224e+01  
  9.162204901218e+01  3.603396813110e+01  -9.034999549277e+01  
  9.183325964834e+01  3.602115731999e+01  -9.071816740908e+01  
  9.204495717530e+01  3.600811946092e+01  -9.108596527570e+01  
  9.225714271546e+01  3.599485558295e+01  -9.145338826022e+01  
  9.246981739380e+01  3.598136670489e+01  -9.182043551353e+01  
  9.268298233792e+01  3.596765383542e+01  -9.218710616991e+01  
  9.289663867797e+01  3.595371797339e+01  -9.255339934720e+01  
  9.311078754676e+01  3.593956010797e+01  -9.291931414699e+01  
  9.332543007968e+01  3.592518121888e+01  -9.328484965476e+01  
  9.354056741474e+01  3.591058227662e+01  -9.365000494007e+01  
  9.375620069257e+01  3.589576424260e+01  -9.401477905676e+01  
  9.397233105644e+01  3.588072806941e+01  -9.437917104309e+01  
  9.418895965226e+01  3.586547470095e+01  -9.474317992198e+01  
  9.440608762857e+01  3.585000507268e+01  -9.510680470117e+01  
  9.462371613656e+01  3.583432011176e+01  -9.547004437344e+01  
  9.484184633007e+01  3.581842073722e+01  -9.583289791681e+01  
  9.506047936561e+01  3.580230786021e+01  -9.619536429477e+01  
  9.527961640234e+01  3.578598238409e+01  -9.655744245645e+01  
  9.549925860212e+01  3.576944520468e+01  -9.691913133688e+01  
  9.571940712946e+01  3.575269721036e+01  -9.728042985720e+01  
  9.594006315157e+01  3.573573928228e+01  -9.764133692488e+01  
  9.616122783835e+01  3.571857229453e+01  -9.800185143396e+01  
  9.638290236238e+01  3.570119711426e+01  -9.836197226530e+01  
  9.660508789896e+01  3.568361460188e+01  -9.872169828677e+01  
  9.682778562610e+01  3.566582561117e+01  -9.908102835354e+01  
  9.705099672453e+01  3.564783098949e+01  -9.943996130832e+01  
  9.727472237768e+01  3.562963157787e+01  -9.979849598159e+01  
  9.749896377172e+01  3.561122821119e+01  -1.001566311918e+02  
  9.772372209556e+01  3.559262171832e+01  -1.005143657459e+02  
  9.794899854085e+01  3.557381292226e+01  -1.008716984391e+02  
  9.817479430198e+01  3.555480264027e+01  -1.012286280556e+02  
  9.840111057609e+01  3.553559168401e+01  -1.015851533686e+02  
  9.862794856310e+01  3.551618085966e+01  -1.019412731406e+02  
  9.885530946567e+01  3.549657096810e+01  -1.022969861239e+02  
  9.908319448926e+01  3.547676280495e+01  -1.026522910605e+02  
  9.931160484207e+01  3.545675716079e+01  -1.030071866826e+02  
  9.954054173513e+01  3.543655482121e+01  -1.033616717128e+02  
  9.977000638223e+01  3.541615656698e+01  -1.037157448645e+02  
  9.999999999998e+01  3.539556317413e+01  -1.040694048420e+02  
  1.002305238078e+02  3.537477541409e+01  -1.044226503408e+02  
  1.004615790278e+02  3.535379405379e+01  -1.047754800483e+02  
  1.006931668852e+02  3.533261985578e+01  -1.051278926432e+02  
  1.009252886076e+02  3.531125357833e+01  -1.054798867968e+02  
  1.011579454260e+02  3.528969597554e+01  -1.058314611726e+02  
  1.013911385736e+02  3.526794779744e+01  -1.061826144269e+02  
  1.016248692870e+02  3.524600979011e+01  -1.065333452088e+02  
  1.018591388054e+02  3.522388269574e+01  -1.068836521610e+02  
  1.020939483707e+02  3.520156725278e+01  -1.072335339194e+02  
  1.023292992281e+02  3.517906419598e+01  -1.075829891142e+02  
  1.025651926251e+02  3.515637425653e+01  -1.079320163693e+02  
  1.028016298126e+02  3.513349816212e+01  -1.082806143035e+02  
  1.030386120441e+02  3.511043663704e+01  -1.086287815301e+02  
  1.032761405761e+02  3.508719040228e+01  -1.089765166576e+02  
  1.035142166679e+02  3.506376017557e+01  -1.093238182897e+02  
  1.037528415818e+02  3.504014667153e+01  -1.096706850257e+02  
  1.039920165829e+02  3.501635060168e+01  -1.100171154612e+02  
  1.042317429393e+02  3.499237267459e+01  -1.103631081877e+02  
  1.044720219221e+02  3.496821359589e+01  -1.107086617933e+02  
  1.047128548051e+02  3.494387406839e+01  -1.110537748630e+02  
  1.049542428652e+02  3.491935479213e+01  -1.113984459789e+02  
  1.051961873823e+02  3.489465646447e+01  -1.117426737205e+02  
  1.054386896391e+02  3.486977978016e+01  -1.120864566652e+02  
  1.056817509213e+02  3.484472543136e+01  -1.124297933880e+02  
  1.059253725177e+02  3.481949410778e+01  -1.127726824627e+02  
  1.061695557198e+02  3.479408649669e+01  -1.131151224613e+02  
  1.064143018224e+02  3.476850328302e+01  -1.134571119549e+02  
  1.066596121230e+02  3.474274514936e+01  -1.137986495138e+02  
  1.069054879222e+02  3.471681277612e+01  -1.141397337077e+02  
  1.071519305237e+02  3.469070684147e+01  -1.144803631060e+02  
  1.073989412341e+02  3.466442802149e+01  -1.148205362783e+02  
  1.076465213630e+02  3.463797699019e+01  -1.151602517944e+02  
  1.078946722230e+02  3.461135441953e+01  -1.154995082249e+02  
  1.081433951298e+02  3.458456097954e+01  -1.158383041411e+02  
  1.083926914021e+02  3.455759733831e+01  -1.161766381156e+02  
  1.086425623617e+02  3.453046416207e+01  -1.165145087225e+02  
  1.088930093333e+02  3.450316211521e+01  -1.168519145375e+02  
  1.091440336449e+02  3.447569186038e+01  -1.171888541385e+02  
  1.093956366272e+02  3.444805405845e+01  -1.175253261056e+02  
  1.096478196143e+02  3.442024936863e+01  -1.178613290215e+02  
  1.099005839432e+02  3.439227844847e+01  -1.181968614718e+02  
  1.101539309541e+02  3.436414195392e+01  -1.185319220451e+02  
  1.104078619902e+02  3.433584053933e+01  -1.188665093334e+02  
  1.106623783977e+02  3.430737485755e+01  -1.192006219325e+02  
  1.109174815262e+02  3.427874555990e+01  -1.195342584419e+02  
  1.111731727281e+02  3.424995329624e+01  -1.198674174654e+02  
  1.114294533591e+02  3.422099871502e+01  -1.202000976113e+02  
  1.116863247780e+02  3.419188246327e+01  -1.205322974923e+02  
  1.119437883467e+02  3.416260518664e+01  -1.208640157263e+02  
  1.122018454302e+02  3.413316752947e+01  -1.211952509363e+02  
  1.124604973967e+02  3.410357013475e+01  -1.215260017508e+02  
  1.127197456175e+02  3.407381364421e+01  -1.218562668039e+02  
  1.129795914673e+02  3.404389869831e+01  -1.221860447357e+02  
  1.132400363235e+02  3.401382593629e+01  -1.225153341923e+02  
  1.135010815672e+02  3.398359599615e+01  -1.228441338263e+02  
  1.137627285823e+02  3.395320951472e+01  -1.231724422971e+02  
  1.140249787561e+02  3.392266712766e+01  -1.235002582708e+02  
  1.142878334790e+02  3.389196946948e+01  -1.238275804205e+02  
  1.145512941445e+02  3.386111717355e+01  -1.241544074269e+02  
  1.148153621497e+02  3.383011087217e+01  -1.244807379779e+02  
  1.150800388944e+02  3.379895119650e+01  -1.248065707695e+02  
  1.153453257821e+02  3.376763877665e+01  -1.251319045054e+02  
  1.156112242192e+02  3.373617424166e+01  -1.254567378978e+02  
  1.158777356155e+02  3.370455821953e+01  -1.257810696669e+02  
